id_captura,fecha,id_cliente,especie,peso,articulo_usado,zona
CAP-2155,2024-03-19,C145,Calamar,1.45,A0007,Playa
CAP-2156,2024-12-19,C014,Sepia,0.95,A0004,Ria
CAP-2157,2024-12-30,C014,Calamar,0.4,A0004,Playa
CAP-2158,2024-06-06,C179,Espeton,1.26,A0018,Alta Mar
CAP-2159,2024-03-13,C210,Pargo,1.04,A0031,Ria
CAP-2160,2024-04-03,C210,Denton,4.16,A0031,Playa
CAP-2161,2024-07-03,C104,Serviola,1.6,A0033,Playa
CAP-2162,2024-07-19,C104,Denton,5.92,A0033,Alta Mar
CAP-2163,2024-08-10,C104,Serviola,1.68,A0033,Ria
CAP-2164,2024-02-26,C009,Serviola,1.71,A0032,Ria
CAP-2165,2024-03-12,C009,Serviola,1.34,A0032,Playa
CAP-2166,2024-12-12,C233,Sepia,0.64,A0006,Espigon
CAP-2167,2024-07-15,C040,Bacoreta,1.96,A0027,Espigon
CAP-2168,2024-08-11,C040,Bonito del Norte,5.81,A0027,Playa
CAP-2169,2024-09-01,C040,Llampuga,7.77,A0027,Ria
CAP-2170,2024-08-12,C040,Melva,1.28,A0027,Playa
CAP-2171,2024-10-14,C119,Serviola,0.72,A0033,Playa
CAP-2172,2024-11-23,C011,Serviola,1.56,A0032,Alta Mar
CAP-2173,2024-12-25,C011,Denton,2.41,A0032,Espigon
CAP-2174,2024-10-26,C083,Sargo,0.39,A0021,Playa
CAP-2175,2024-11-02,C083,Herrera,0.46,A0021,Alta Mar
CAP-2176,2024-03-15,C067,Sepia,0.83,A0006,Alta Mar
CAP-2177,2024-11-21,C223,Serviola,1.83,A0032,Playa
CAP-2178,2024-06-09,C278,Cabrilla,1.07,A0030,Playa
CAP-2179,2024-06-08,C065,Baila,0.66,A0011,Playa
CAP-2180,2024-03-03,C233,Lubina,2.9,A0021,Ria
CAP-2181,2024-02-23,C233,Lubina,4.87,A0021,Ria
CAP-2182,2024-11-21,C164,Mero,10.86,A0032,Alta Mar
CAP-2183,2024-11-27,C164,Denton,1.64,A0032,Playa
CAP-2184,2024-08-18,C161,Sama,9.99,A0031,Espigon
CAP-2185,2024-11-16,C204,Anjova,6.44,A0011,Alta Mar
CAP-2186,2024-05-06,C061,Mero,9.79,A0032,Ria
CAP-2187,2024-04-29,C061,Denton,2.09,A0032,Ria
CAP-2188,2024-05-24,C061,Serviola,1.46,A0032,Playa
CAP-2189,2024-09-28,C150,Serviola,1.95,A0032,Espigon
CAP-2190,2024-09-17,C150,Denton,3.64,A0032,Ria
CAP-2191,2024-08-26,C288,Melva,1.97,A0027,Alta Mar
CAP-2192,2024-09-14,C288,Bonito del Norte,6.19,A0027,Alta Mar
CAP-2193,2024-12-12,C027,Calamar,1.14,A0001,Ria
CAP-2194,2024-11-29,C027,Calamar,1.48,A0001,Alta Mar
CAP-2195,2024-08-08,C098,Espeton,0.92,A0017,Playa
CAP-2196,2024-08-28,C098,Baila,0.74,A0017,Alta Mar
CAP-2197,2024-09-05,C201,Sargo,0.56,A0021,Espigon
CAP-2198,2024-09-13,C201,Dorada,1.39,A0021,Ria
CAP-2199,2024-08-31,C201,Corvina,12.93,A0021,Playa
CAP-2200,2024-09-28,C201,Sargo,0.93,A0021,Playa
CAP-2201,2024-06-29,C233,Sargo,1.09,A0022,Ria
CAP-2202,2024-07-12,C233,Sargo,0.74,A0022,Alta Mar
CAP-2203,2024-07-01,C233,Sargo,0.69,A0022,Espigon
CAP-2204,2024-09-03,C103,Gallineta,1.93,A0030,Playa
CAP-2205,2024-09-17,C103,Sama,3.09,A0030,Espigon
CAP-2206,2024-03-19,C053,Serviola,0.85,A0032,Ria
CAP-2207,2024-03-28,C053,Serviola,1.81,A0032,Espigon
CAP-2208,2024-07-31,C115,Llampuga,9.07,A0028,Playa
CAP-2209,2024-09-08,C116,Llampuga,9.42,A0026,Playa
CAP-2210,2024-09-20,C116,Bacoreta,0.73,A0026,Alta Mar
CAP-2211,2024-10-03,C116,Bonito del Norte,12.02,A0026,Alta Mar
CAP-2212,2024-10-28,C116,Bonito del Norte,7.51,A0026,Alta Mar
CAP-2213,2024-11-22,C263,Sama,4.31,A0031,Playa
CAP-2214,2024-12-17,C263,San Pedro,1.52,A0031,Ria
CAP-2215,2024-12-22,C263,Cabrilla,0.54,A0031,Ria
CAP-2216,2024-04-07,C244,Sama,2.58,A0031,Alta Mar
CAP-2217,2024-04-12,C244,Cabrilla,0.72,A0031,Playa
CAP-2218,2024-05-01,C244,Sama,2.99,A0031,Ria
CAP-2219,2024-08-01,C030,Anjova,3.89,A0010,Espigon
CAP-2220,2024-07-28,C030,Lubina,4.0,A0010,Alta Mar
CAP-2221,2024-08-22,C030,Jurel,1.77,A0010,Alta Mar
CAP-2222,2024-12-20,C058,Serviola,1.54,A0032,Playa
CAP-2223,2024-10-11,C090,Sama,5.76,A0031,Playa
CAP-2224,2024-10-04,C090,Sama,8.4,A0031,Ria
CAP-2225,2024-10-29,C090,Pargo,1.07,A0031,Playa
CAP-2226,2024-11-10,C090,San Pedro,2.26,A0031,Playa
CAP-2227,2024-11-19,C090,Sama,8.86,A0031,Playa
CAP-2228,2024-08-11,C283,Bonito del Norte,12.57,A0026,Alta Mar
CAP-2229,2024-09-10,C283,Bonito del Norte,10.69,A0026,Alta Mar
CAP-2230,2024-07-21,C268,Serviola,1.2,A0032,Alta Mar
CAP-2231,2024-07-29,C268,Serviola,0.57,A0032,Ria
CAP-2232,2024-07-28,C020,Pargo,0.68,A0030,Ria
CAP-2233,2024-08-08,C020,Pargo,0.7,A0030,Ria
CAP-2234,2024-07-24,C020,Cabrilla,1.1,A0030,Alta Mar
CAP-2235,2024-08-14,C020,Pargo,1.98,A0030,Espigon
CAP-2236,2024-08-20,C020,Pargo,0.55,A0030,Playa
CAP-2237,2024-04-29,C089,Anjova,5.6,A0012,Alta Mar
CAP-2238,2024-05-08,C089,Anjova,3.5,A0012,Alta Mar
CAP-2239,2024-11-18,C231,Calamar,0.81,A0004,Playa
CAP-2240,2024-02-29,C186,Mero,13.72,A0032,Espigon
CAP-2241,2024-03-23,C186,Mero,7.71,A0032,Playa
CAP-2242,2024-03-28,C186,Denton,5.93,A0032,Espigon
CAP-2243,2024-01-20,C231,Pargo,1.19,A0031,Espigon
CAP-2244,2024-02-09,C231,Sama,5.49,A0031,Ria
CAP-2245,2024-01-26,C010,Mero,4.95,A0031,Ria
CAP-2246,2024-01-28,C010,Denton,4.9,A0031,Alta Mar
CAP-2247,2024-02-10,C010,San Pedro,1.01,A0031,Playa
CAP-2248,2024-07-27,C219,Llampuga,2.84,A0027,Espigon
CAP-2249,2024-08-13,C219,Bonito del Norte,13.56,A0027,Ria
CAP-2250,2024-06-27,C112,Gallineta,1.3,A0031,Playa
CAP-2251,2024-07-24,C112,Cabrilla,1.84,A0031,Espigon
CAP-2252,2024-08-20,C197,Llampuga,7.56,A0027,Espigon
CAP-2253,2024-09-14,C197,Bacoreta,1.05,A0027,Playa
CAP-2254,2024-06-09,C060,Lubina,4.28,A0017,Ria
CAP-2255,2024-08-16,C258,Serviola,0.82,A0033,Alta Mar
CAP-2256,2024-07-06,C040,Bonito del Norte,4.53,A0027,Espigon
CAP-2257,2024-07-13,C040,Melva,0.74,A0027,Espigon
CAP-2258,2024-08-23,C012,Mero,3.83,A0032,Playa
CAP-2259,2024-08-13,C012,Denton,4.41,A0032,Espigon
CAP-2260,2024-11-08,C274,Denton,7.61,A0033,Playa
CAP-2261,2024-11-14,C274,Serviola,1.8,A0033,Playa
CAP-2262,2024-11-22,C274,Denton,3.5,A0033,Espigon
CAP-2263,2024-10-24,C030,Dorada,1.63,A0022,Alta Mar
CAP-2264,2024-10-31,C030,Mabra,1.22,A0022,Ria
CAP-2265,2024-11-08,C030,Dorada,2.12,A0022,Espigon
CAP-2266,2024-11-14,C030,Dorada,1.16,A0022,Espigon
CAP-2267,2024-11-20,C161,Denton,2.1,A0031,Ria
CAP-2268,2024-11-22,C161,Pargo,0.51,A0031,Espigon
CAP-2269,2024-12-30,C226,Espeton,0.53,A0010,Ria
CAP-2270,2024-03-24,C129,Sargo,0.48,A0021,Playa
CAP-2271,2024-03-25,C129,Sargo,0.68,A0021,Alta Mar
CAP-2272,2024-04-25,C129,Mabra,1.07,A0021,Playa
CAP-2273,2024-06-14,C024,Denton,2.8,A0033,Espigon
CAP-2274,2024-01-23,C117,Sepia,1.01,A0001,Espigon
CAP-2275,2024-02-09,C208,Serviola,1.0,A0033,Alta Mar
CAP-2276,2024-01-09,C154,Denton,4.58,A0032,Espigon
CAP-2277,2024-01-28,C154,Serviola,1.11,A0032,Ria
CAP-2278,2024-09-20,C031,Lubina,3.28,A0015,Alta Mar
CAP-2279,2024-07-16,C142,Mabra,0.7,A0022,Alta Mar
CAP-2280,2024-08-15,C142,Sargo,0.25,A0022,Espigon
CAP-2281,2024-08-10,C142,Sargo,0.33,A0022,Ria
CAP-2282,2024-08-04,C142,Sargo,0.82,A0022,Alta Mar
CAP-2283,2024-07-29,C142,Herrera,0.61,A0022,Ria
CAP-2284,2024-08-23,C142,Dorada,1.74,A0022,Espigon
CAP-2285,2024-08-16,C142,Dorada,1.11,A0022,Ria
CAP-2286,2024-07-13,C269,Lubina,2.27,A0011,Playa
CAP-2287,2024-07-16,C269,Baila,1.53,A0011,Ria
CAP-2288,2024-11-16,C025,Gallineta,1.28,A0030,Playa
CAP-2289,2024-11-21,C127,Anjova,6.54,A0016,Ria
CAP-2290,2024-11-18,C127,Lubina,1.43,A0016,Ria
CAP-2291,2024-01-14,C114,San Pedro,1.25,A0031,Ria
CAP-2292,2024-01-28,C114,Sama,8.03,A0031,Playa
CAP-2293,2024-06-11,C069,Herrera,0.37,A0021,Espigon
CAP-2294,2024-06-18,C069,Dorada,2.44,A0021,Ria
CAP-2295,2024-06-20,C069,Dorada,1.5,A0021,Playa
CAP-2296,2024-06-24,C069,Dorada,1.87,A0021,Ria
CAP-2297,2024-07-03,C069,Herrera,0.39,A0021,Ria
CAP-2298,2024-12-09,C273,Cabrilla,0.5,A0031,Playa
CAP-2299,2025-01-01,C273,Denton,2.95,A0031,Playa
CAP-2300,2024-08-28,C123,Melva,0.72,A0028,Espigon
CAP-2301,2024-09-14,C123,Bonito del Norte,13.96,A0028,Ria
CAP-2302,2024-12-18,C278,Pulpo,3.0,A0006,Alta Mar
CAP-2303,2024-12-22,C278,Calamar,1.16,A0006,Playa
CAP-2304,2025-01-12,C278,Sepia,1.17,A0006,Ria
CAP-2305,2024-12-02,C078,Denton,5.02,A0031,Alta Mar
CAP-2306,2024-12-25,C078,Denton,6.53,A0031,Espigon
CAP-2307,2024-12-28,C078,Pargo,1.45,A0031,Espigon
CAP-2308,2024-12-16,C034,Gallineta,1.45,A0031,Playa
CAP-2309,2024-12-17,C034,Cabrilla,1.68,A0031,Ria
CAP-2310,2024-09-27,C192,Sargo,1.14,A0021,Alta Mar
CAP-2311,2024-10-23,C192,Mabra,0.54,A0021,Alta Mar
CAP-2312,2024-10-14,C192,Mabra,0.62,A0021,Espigon
CAP-2313,2024-10-16,C192,Mabra,1.7,A0021,Playa
CAP-2314,2024-09-15,C096,Llampuga,9.84,A0026,Playa
CAP-2315,2024-09-03,C096,Llampuga,9.01,A0026,Ria
CAP-2316,2024-09-03,C096,Bonito del Norte,7.83,A0026,Ria
CAP-2317,2024-01-15,C169,Anjova,6.4,A0017,Playa
CAP-2318,2024-08-02,C197,Bonito del Norte,11.73,A0026,Playa
CAP-2319,2024-02-02,C249,Serviola,1.48,A0018,Alta Mar
CAP-2320,2024-02-25,C249,Lubina,1.09,A0018,Alta Mar
CAP-2321,2024-11-18,C265,Pulpo,3.65,A0004,Alta Mar
CAP-2322,2024-12-06,C265,Pulpo,1.43,A0004,Espigon
CAP-2323,2024-05-19,C105,Lubina,1.02,A0012,Espigon
CAP-2324,2024-09-20,C003,Cabrilla,0.55,A0031,Alta Mar
CAP-2325,2024-09-15,C003,Gallineta,1.05,A0031,Alta Mar
CAP-2326,2024-03-04,C027,Calamar,0.27,A0003,Playa
CAP-2327,2024-03-17,C027,Pulpo,2.8,A0003,Playa
CAP-2328,2024-03-31,C027,Calamar,1.17,A0003,Alta Mar
CAP-2329,2024-03-16,C027,Calamar,0.81,A0003,Alta Mar
CAP-2330,2024-04-09,C293,Pargo,1.87,A0031,Playa
CAP-2331,2024-04-27,C293,Mero,11.04,A0031,Alta Mar
CAP-2332,2024-05-03,C293,Sama,4.18,A0031,Playa
CAP-2333,2025-01-05,C144,Denton,2.93,A0032,Playa
CAP-2334,2024-12-17,C144,Denton,7.2,A0032,Espigon
CAP-2335,2024-11-30,C293,San Pedro,0.89,A0030,Alta Mar
CAP-2336,2024-12-16,C293,Denton,2.11,A0030,Ria
CAP-2337,2024-09-23,C230,Llampuga,3.34,A0026,Playa
CAP-2338,2024-10-15,C230,Bacoreta,0.53,A0026,Playa
CAP-2339,2024-12-15,C021,Denton,7.93,A0033,Ria
CAP-2340,2025-01-06,C021,Serviola,0.68,A0033,Ria
CAP-2341,2024-12-22,C021,Serviola,1.04,A0033,Alta Mar
CAP-2342,2024-03-09,C020,Pargo,1.1,A0031,Ria
CAP-2343,2024-03-27,C020,San Pedro,1.45,A0031,Playa
CAP-2344,2024-04-03,C020,Denton,5.46,A0031,Espigon
CAP-2345,2024-01-27,C087,Pulpo,1.51,A0007,Espigon
CAP-2346,2024-02-10,C087,Pulpo,1.46,A0007,Ria
CAP-2347,2024-01-26,C087,Pulpo,2.69,A0007,Ria
CAP-2348,2024-02-29,C087,Calamar,0.99,A0007,Ria
CAP-2349,2024-10-02,C204,Palometon,6.3,A0010,Ria
CAP-2350,2024-10-05,C128,Palometon,12.48,A0011,Espigon
CAP-2351,2024-10-06,C128,Anjova,5.33,A0011,Playa
CAP-2352,2024-10-26,C128,Espeton,0.76,A0011,Playa
CAP-2353,2025-02-02,C230,Serviola,1.33,A0032,Alta Mar
CAP-2354,2025-02-01,C125,Calamar,0.4,A0005,Playa
CAP-2355,2024-02-12,C153,Sepia,0.61,A0006,Espigon
CAP-2356,2024-03-15,C153,Calamar,1.37,A0006,Playa
CAP-2357,2024-02-29,C153,Sepia,0.84,A0006,Espigon
CAP-2358,2024-10-26,C050,Sargo,0.75,A0022,Ria
CAP-2359,2024-11-20,C050,Herrera,0.63,A0022,Espigon
CAP-2360,2024-11-16,C050,Herrera,0.4,A0022,Espigon
CAP-2361,2024-11-30,C050,Herrera,0.31,A0022,Playa
CAP-2362,2024-07-04,C248,Baila,0.97,A0010,Espigon
CAP-2363,2024-07-23,C248,Lubina,4.09,A0010,Ria
CAP-2364,2024-07-30,C248,Palometon,10.79,A0010,Playa
CAP-2365,2024-09-01,C282,Lubina,4.58,A0012,Ria
CAP-2366,2024-09-10,C282,Jurel,1.54,A0012,Playa
CAP-2367,2024-04-30,C126,Corvina,12.66,A0022,Alta Mar
CAP-2368,2024-04-06,C126,Corvina,2.5,A0022,Espigon
CAP-2369,2024-04-23,C126,Corvina,13.42,A0022,Ria
CAP-2370,2024-04-26,C126,Herrera,0.6,A0022,Espigon
CAP-2371,2024-04-29,C126,Rodaballo,1.89,A0022,Espigon
CAP-2372,2024-11-13,C158,Serviola,1.45,A0033,Ria
CAP-2373,2024-11-20,C158,Mero,7.52,A0033,Espigon
CAP-2374,2024-07-31,C188,San Pedro,0.87,A0031,Espigon
CAP-2375,2024-07-21,C188,Gallineta,1.95,A0031,Espigon
CAP-2376,2024-08-11,C188,Denton,6.82,A0031,Playa
CAP-2377,2024-08-05,C054,Melva,1.37,A0028,Playa
CAP-2378,2024-08-05,C054,Bonito del Norte,14.36,A0028,Alta Mar
CAP-2379,2024-05-08,C201,Sargo,0.79,A0021,Alta Mar
CAP-2380,2024-05-04,C201,Herrera,0.74,A0021,Playa
CAP-2381,2024-05-09,C201,Herrera,0.38,A0021,Ria
CAP-2382,2024-05-14,C201,Herrera,0.51,A0021,Alta Mar
CAP-2383,2024-09-30,C076,Denton,6.67,A0033,Playa
CAP-2384,2024-10-01,C076,Serviola,1.24,A0033,Playa
CAP-2385,2024-10-24,C076,Mero,14.92,A0033,Alta Mar
CAP-2386,2024-10-30,C079,Anjova,3.43,A0012,Espigon
CAP-2387,2024-10-16,C079,Baila,1.46,A0012,Alta Mar
CAP-2388,2024-11-04,C079,Anjova,5.76,A0012,Playa
CAP-2389,2024-11-03,C079,Serviola,1.72,A0012,Espigon
CAP-2390,2024-11-14,C207,Sargo,0.43,A0021,Alta Mar
CAP-2391,2024-11-26,C207,Sargo,0.8,A0021,Espigon
CAP-2392,2024-11-27,C207,Mabra,1.88,A0021,Alta Mar
CAP-2393,2024-12-05,C207,Dorada,2.05,A0021,Espigon
CAP-2394,2024-07-25,C185,Bacoreta,1.64,A0026,Espigon
CAP-2395,2024-07-27,C185,Marlin Blanco,37.93,A0026,Espigon
CAP-2396,2024-11-07,C273,Cabrilla,1.37,A0031,Alta Mar
CAP-2397,2024-10-29,C273,Sama,7.2,A0031,Ria
CAP-2398,2024-05-05,C174,Denton,4.13,A0032,Playa
CAP-2399,2024-06-03,C174,Serviola,1.99,A0032,Playa
CAP-2400,2024-07-23,C223,Denton,3.08,A0033,Espigon
CAP-2401,2025-01-05,C034,Mero,8.69,A0031,Espigon
CAP-2402,2024-08-20,C239,Mabra,0.69,A0021,Alta Mar
CAP-2403,2024-08-17,C239,Sargo,0.93,A0021,Espigon
CAP-2404,2024-08-27,C239,Herrera,0.49,A0021,Alta Mar
CAP-2405,2024-11-01,C169,Mero,7.16,A0032,Espigon
CAP-2406,2024-11-22,C169,Denton,6.89,A0032,Playa
CAP-2407,2024-08-05,C149,Serviola,0.53,A0033,Alta Mar
CAP-2408,2024-08-01,C149,Denton,6.49,A0033,Alta Mar
CAP-2409,2024-07-30,C149,Mero,9.96,A0033,Playa
CAP-2410,2024-09-01,C016,Bonito del Norte,5.8,A0028,Playa
CAP-2411,2024-10-04,C249,Mabra,1.99,A0022,Espigon
CAP-2412,2024-09-22,C249,Mabra,1.77,A0022,Alta Mar
CAP-2413,2024-06-01,C257,Dorada,2.24,A0022,Espigon
CAP-2414,2024-05-19,C257,Dorada,0.72,A0022,Ria
CAP-2415,2024-06-14,C257,Mabra,1.08,A0022,Alta Mar
CAP-2416,2024-06-19,C257,Lubina,2.37,A0022,Espigon
CAP-2417,2024-06-06,C257,Mabra,0.66,A0022,Playa
CAP-2418,2024-06-28,C257,Herrera,0.68,A0022,Espigon
CAP-2419,2024-12-09,C109,Mero,4.73,A0032,Playa
CAP-2420,2025-01-03,C109,Serviola,1.55,A0032,Playa
CAP-2421,2024-09-15,C065,Bonito del Norte,6.75,A0027,Playa
CAP-2422,2024-09-21,C065,Bonito del Norte,9.64,A0027,Espigon
CAP-2423,2024-05-28,C082,Pargo,1.79,A0030,Playa
CAP-2424,2024-07-25,C035,Pargo,0.97,A0031,Alta Mar
CAP-2425,2024-09-27,C048,Espeton,1.65,A0017,Ria
CAP-2426,2024-07-20,C005,Mero,12.54,A0032,Espigon
CAP-2427,2024-11-07,C240,San Pedro,1.47,A0030,Alta Mar
CAP-2428,2024-11-26,C240,Sama,8.73,A0030,Espigon
CAP-2429,2024-05-05,C169,Serviola,1.75,A0032,Alta Mar
CAP-2430,2024-04-07,C228,Sargo,1.0,A0021,Espigon
CAP-2431,2024-03-31,C228,Mabra,1.46,A0021,Playa
CAP-2432,2024-09-18,C194,Dorada,0.45,A0021,Espigon
CAP-2433,2024-09-04,C194,Mabra,1.51,A0021,Playa
CAP-2434,2024-09-08,C194,Mabra,1.51,A0021,Ria
CAP-2435,2024-09-10,C278,Baila,1.32,A0013,Espigon
CAP-2436,2024-09-27,C278,Espeton,1.56,A0013,Playa
CAP-2437,2024-12-31,C257,Herrera,0.63,A0021,Alta Mar
CAP-2438,2024-12-29,C257,Herrera,0.73,A0021,Espigon
CAP-2439,2024-03-27,C159,Sargo,0.85,A0022,Espigon
CAP-2440,2024-04-15,C159,Sargo,0.83,A0022,Alta Mar
CAP-2441,2024-04-11,C159,Dorada,2.21,A0022,Ria
CAP-2442,2024-04-17,C159,Mabra,1.33,A0022,Playa
CAP-2443,2024-05-05,C159,Herrera,0.79,A0022,Espigon
CAP-2444,2024-04-20,C102,Denton,7.71,A0033,Alta Mar
CAP-2445,2024-04-30,C102,Serviola,0.79,A0033,Alta Mar
CAP-2446,2024-04-29,C102,Serviola,1.85,A0033,Playa
CAP-2447,2024-04-16,C169,Serviola,1.52,A0032,Ria
CAP-2448,2024-04-05,C169,Serviola,1.55,A0032,Espigon
CAP-2449,2024-04-09,C169,Denton,7.01,A0032,Ria
CAP-2450,2024-07-10,C264,Bonito del Norte,13.17,A0027,Alta Mar
CAP-2451,2024-07-21,C264,Marlin Blanco,18.67,A0027,Playa
CAP-2452,2024-03-18,C021,Serviola,0.72,A0032,Ria
CAP-2453,2024-04-17,C021,Serviola,0.6,A0032,Espigon
CAP-2454,2024-04-14,C021,Serviola,1.16,A0032,Ria
CAP-2455,2024-08-17,C239,Bonito del Norte,5.96,A0027,Ria
CAP-2456,2024-08-25,C239,Bonito del Norte,6.96,A0027,Ria
CAP-2457,2024-08-15,C128,Lubina,3.34,A0011,Alta Mar
CAP-2458,2024-09-07,C128,Lubina,2.38,A0011,Playa
CAP-2459,2024-08-17,C185,Bonito del Norte,8.18,A0026,Espigon
CAP-2460,2024-07-18,C261,Sama,2.46,A0031,Alta Mar
CAP-2461,2024-04-29,C211,Palometon,13.39,A0014,Playa
CAP-2462,2024-06-03,C121,Serviola,1.3,A0032,Playa
CAP-2463,2024-06-16,C121,Serviola,1.18,A0032,Playa
CAP-2464,2024-10-05,C158,Mero,4.23,A0033,Ria
CAP-2465,2024-02-22,C291,Denton,3.02,A0031,Alta Mar
CAP-2466,2024-03-08,C224,Sepia,0.52,A0004,Alta Mar
CAP-2467,2024-03-11,C224,Calamar,0.69,A0004,Espigon
CAP-2468,2025-01-07,C233,Calamar,0.93,A0006,Ria
CAP-2469,2024-11-14,C089,Anjova,3.27,A0018,Playa
CAP-2470,2024-11-15,C089,Lubina,3.67,A0018,Alta Mar
CAP-2471,2024-03-27,C236,Sargo,0.93,A0021,Alta Mar
CAP-2472,2024-04-22,C236,Herrera,0.37,A0021,Espigon
CAP-2473,2024-12-20,C082,Sama,2.51,A0030,Ria
CAP-2474,2024-08-22,C291,Sama,2.05,A0030,Ria
CAP-2475,2024-09-02,C291,Denton,4.16,A0030,Alta Mar
CAP-2476,2024-08-25,C291,San Pedro,2.14,A0030,Playa
CAP-2477,2024-06-28,C222,Serviola,1.86,A0033,Alta Mar
CAP-2478,2024-07-16,C222,Serviola,1.76,A0033,Ria
CAP-2479,2024-05-02,C237,Denton,3.99,A0032,Espigon
CAP-2480,2024-12-04,C280,San Pedro,1.35,A0031,Ria
CAP-2481,2024-07-27,C082,San Pedro,0.77,A0030,Ria
CAP-2482,2024-02-28,C117,Calamar,0.86,A0004,Espigon
CAP-2483,2024-11-16,C002,Calamar,0.42,A0002,Ria
CAP-2484,2024-12-16,C002,Sepia,1.34,A0002,Espigon
CAP-2485,2024-12-06,C002,Sepia,1.43,A0002,Ria
CAP-2486,2024-05-23,C278,Sama,6.5,A0030,Playa
CAP-2487,2024-05-12,C278,Cabrilla,0.94,A0030,Alta Mar
CAP-2488,2024-07-28,C225,Cabrilla,1.05,A0031,Playa
CAP-2489,2024-08-17,C225,Denton,7.78,A0031,Playa
CAP-2490,2024-08-14,C225,Mero,6.86,A0031,Espigon
CAP-2491,2024-04-15,C193,Anjova,4.36,A0018,Espigon
CAP-2492,2024-04-22,C045,Sargo,1.03,A0022,Ria
CAP-2493,2024-05-08,C045,Sargo,0.48,A0022,Playa
CAP-2494,2024-05-17,C045,Sargo,0.49,A0022,Playa
CAP-2495,2024-05-02,C045,Herrera,0.26,A0022,Ria
CAP-2496,2024-04-27,C045,Herrera,0.59,A0022,Alta Mar
CAP-2497,2024-06-01,C045,Herrera,0.22,A0022,Ria
CAP-2498,2024-10-18,C287,Llampuga,9.77,A0026,Playa
CAP-2499,2024-10-25,C287,Llampuga,3.13,A0026,Playa
CAP-2500,2024-07-04,C198,Serviola,1.93,A0033,Alta Mar
CAP-2501,2024-07-11,C198,Serviola,1.93,A0033,Espigon
CAP-2502,2024-07-13,C198,Denton,3.57,A0033,Playa
CAP-2503,2024-12-20,C202,Pulpo,4.95,A0003,Playa
CAP-2504,2025-01-08,C202,Calamar,1.25,A0003,Alta Mar
CAP-2505,2024-09-08,C004,Bonito del Norte,11.86,A0026,Playa
CAP-2506,2024-09-14,C004,Llampuga,3.51,A0026,Ria
CAP-2507,2024-09-08,C004,Bonito del Norte,12.4,A0026,Ria
CAP-2508,2024-03-26,C144,Mero,12.53,A0032,Playa
CAP-2509,2024-12-10,C175,Pargo,1.72,A0030,Alta Mar
CAP-2510,2024-12-10,C175,Pargo,1.18,A0030,Espigon
CAP-2511,2024-12-27,C075,Denton,7.09,A0033,Alta Mar
CAP-2512,2024-12-17,C075,Serviola,1.23,A0033,Playa
CAP-2513,2024-10-27,C296,Calamar,1.03,A0005,Playa
CAP-2514,2024-06-25,C250,Bacoreta,1.88,A0026,Ria
CAP-2515,2024-06-10,C250,Bacoreta,1.73,A0026,Playa
CAP-2516,2024-07-10,C250,Llampuga,5.23,A0026,Alta Mar
CAP-2517,2024-07-16,C250,Bonito del Norte,5.68,A0026,Playa
CAP-2518,2024-09-24,C297,Herrera,0.75,A0021,Ria
CAP-2519,2024-12-26,C118,Calamar,1.17,A0001,Alta Mar
CAP-2520,2024-06-22,C138,Sargo,0.44,A0022,Playa
CAP-2521,2024-07-18,C138,Herrera,0.73,A0022,Ria
CAP-2522,2024-07-16,C138,Herrera,0.72,A0022,Alta Mar
CAP-2523,2024-09-01,C092,Melva,0.88,A0028,Ria
CAP-2524,2024-10-17,C144,Denton,6.97,A0033,Espigon
CAP-2525,2024-06-29,C239,Bonito del Norte,6.85,A0027,Playa
CAP-2526,2024-06-14,C239,Melva,1.97,A0027,Espigon
CAP-2527,2024-07-18,C239,Bacoreta,1.07,A0027,Playa
CAP-2528,2024-03-12,C219,Lubina,1.25,A0015,Alta Mar
CAP-2529,2024-04-12,C219,Lubina,1.94,A0015,Ria
CAP-2530,2024-08-26,C048,Baila,1.3,A0010,Playa
CAP-2531,2024-09-05,C048,Lubina,2.34,A0010,Playa
CAP-2532,2024-09-11,C048,Espeton,1.33,A0010,Alta Mar
CAP-2533,2024-08-04,C295,Espeton,0.71,A0014,Espigon
CAP-2534,2024-07-31,C295,Anjova,5.01,A0014,Alta Mar
CAP-2535,2024-08-18,C295,Lubina,1.78,A0014,Playa
CAP-2536,2024-08-25,C295,Serviola,0.64,A0014,Ria
CAP-2537,2024-07-25,C276,Herrera,0.75,A0022,Playa
CAP-2538,2024-07-25,C276,Herrera,0.56,A0022,Espigon
CAP-2539,2024-07-25,C276,Sargo,0.56,A0022,Alta Mar
CAP-2540,2024-07-24,C276,Sargo,1.08,A0022,Playa
CAP-2541,2024-08-16,C276,Dorada,2.34,A0022,Espigon
CAP-2542,2024-08-18,C276,Dorada,1.7,A0022,Espigon
CAP-2543,2024-08-16,C276,Dorada,2.8,A0022,Alta Mar
CAP-2544,2024-08-15,C287,Llampuga,4.46,A0028,Espigon
CAP-2545,2024-09-03,C287,Llampuga,4.47,A0028,Playa
CAP-2546,2024-03-11,C066,Sargo,1.04,A0021,Ria
CAP-2547,2024-04-12,C066,Herrera,0.47,A0021,Playa
CAP-2548,2024-03-27,C066,Sargo,0.45,A0021,Alta Mar
CAP-2549,2024-03-24,C066,Sargo,0.81,A0021,Ria
CAP-2550,2024-03-31,C066,Sargo,0.61,A0021,Playa
CAP-2551,2025-01-10,C109,Denton,4.24,A0033,Ria
