id_ticket,fecha,id_cliente,id_articulo,cantidad,total
T-01944,2024-09-21,C154,A0033,3,9.0
T-01945,2024-06-17,C264,A0021,1,6.5
T-01946,2024-12-28,C094,A0003,3,23.0
T-01947,2024-10-22,C153,A0006,3,14.5
T-01948,2024-07-28,C071,A0028,3,22.0
T-01949,2024-04-12,C131,A0023,3,2.5
T-01950,2024-03-24,C073,A0023,1,2.5
T-01951,2024-01-07,C229,A0005,1,14.5
T-01952,2024-08-18,C219,A0029,2,850.0
T-01953,2024-08-15,C278,A0030,1,12.0
T-01954,2024-10-16,C044,A0011,1,13.5
T-01955,2024-07-05,C193,A0028,2,22.0
T-01956,2024-03-20,C025,A0030,1,12.0
T-01957,2024-10-08,C074,A0030,3,12.0
T-01958,2024-02-20,C046,A0002,1,23.0
T-01959,2024-10-16,C036,A0031,2,12.0
T-01960,2024-05-20,C136,A0032,1,9.0
T-01961,2024-07-01,C031,A0030,1,12.0
T-01962,2024-02-23,C111,A0018,1,9.5
T-01963,2024-03-07,C155,A0032,1,9.0
T-01964,2024-06-11,C007,A0031,1,12.0
T-01965,2024-11-17,C137,A0021,3,6.5
T-01966,2024-12-05,C080,A0030,3,12.0
T-01967,2024-12-27,C143,A0011,1,13.5
T-01968,2024-11-13,C237,A0008,3,155.0
T-01969,2024-09-09,C199,A0028,3,22.0
T-01970,2024-08-14,C135,A0028,3,22.0
T-01971,2024-08-12,C239,A0027,2,26.0
T-01972,2024-08-17,C059,A0025,2,140.0
T-01973,2024-02-01,C250,A0030,2,12.0
T-01974,2024-01-20,C121,A0032,1,9.0
T-01975,2024-12-07,C078,A0012,2,13.5
T-01976,2024-11-21,C013,A0021,2,6.5
T-01977,2024-05-06,C216,A0021,1,6.5
T-01978,2024-12-06,C160,A0021,2,6.5
T-01979,2024-08-26,C164,A0025,1,140.0
T-01980,2024-11-16,C138,A0022,2,8.5
T-01981,2024-06-08,C173,A0030,1,12.0
T-01982,2024-10-04,C213,A0004,3,14.5
T-01983,2024-05-19,C021,A0033,1,9.0
T-01984,2024-08-22,C019,A0027,3,26.0
T-01985,2024-02-01,C142,A0025,2,140.0
T-01986,2024-07-03,C131,A0032,2,9.0
T-01987,2024-06-21,C016,A0029,1,850.0
T-01988,2024-11-27,C164,A0013,1,32.0
T-01989,2024-01-13,C007,A0030,2,12.0
T-01990,2024-09-06,C113,A0028,2,22.0
T-01991,2024-07-13,C086,A0028,3,22.0
T-01992,2024-09-08,C093,A0032,1,9.0
T-01993,2024-10-13,C091,A0033,2,9.0
T-01994,2024-12-03,C045,A0025,1,140.0
T-01995,2024-01-17,C005,A0032,3,9.0
T-01996,2024-11-09,C273,A0030,1,12.0
T-01997,2024-10-10,C094,A0001,3,23.0
T-01998,2024-10-03,C010,A0031,1,12.0
T-01999,2024-09-13,C067,A0016,2,19.0
T-02000,2024-09-04,C215,A0028,1,22.0
T-02001,2024-01-24,C147,A0031,1,12.0
T-02002,2024-05-14,C236,A0021,2,6.5
T-02003,2024-07-25,C022,A0028,2,22.0
T-02004,2024-08-07,C084,A0022,3,8.5
T-02005,2024-01-01,C072,A0033,2,9.0
T-02006,2024-02-28,C159,A0021,1,6.5
T-02007,2024-11-01,C158,A0001,1,23.0
T-02008,2024-02-27,C296,A0009,1,155.0
T-02009,2024-05-09,C253,A0023,1,2.5
T-02010,2024-12-11,C245,A0021,2,6.5
T-02011,2024-02-27,C287,A0024,1,2.5
T-02012,2024-10-27,C274,A0033,3,9.0
T-02013,2024-12-20,C217,A0025,2,140.0
T-02014,2024-12-08,C135,A0004,2,14.5
T-02015,2024-11-22,C198,A0022,1,8.5
T-02016,2024-11-05,C235,A0003,2,23.0
T-02017,2024-07-01,C267,A0028,3,22.0
T-02018,2024-07-13,C299,A0018,2,9.5
T-02019,2024-04-27,C251,A0032,1,9.0
T-02020,2024-08-11,C219,A0027,1,26.0
T-02021,2024-10-10,C224,A0025,2,140.0
T-02022,2024-06-03,C268,A0032,3,9.0
T-02023,2024-08-24,C146,A0028,1,22.0
T-02024,2024-10-15,C224,A0008,3,155.0
T-02025,2024-06-24,C197,A0028,1,22.0
T-02026,2024-04-02,C137,A0022,3,8.5
T-02027,2024-11-10,C296,A0003,1,23.0
T-02028,2024-06-01,C002,A0026,3,26.0
T-02029,2024-09-05,C131,A0022,1,8.5
T-02030,2024-08-17,C054,A0028,3,22.0
T-02031,2024-09-01,C182,A0031,2,12.0
T-02032,2024-01-28,C138,A0022,1,8.5
T-02033,2024-07-02,C072,A0012,1,13.5
T-02034,2024-09-19,C143,A0023,3,2.5
T-02035,2024-09-09,C001,A0012,1,13.5
T-02036,2024-02-09,C165,A0032,3,9.0
T-02037,2024-06-19,C208,A0013,3,32.0
T-02038,2024-06-02,C249,A0023,1,2.5
T-02039,2024-06-21,C007,A0030,3,12.0
T-02040,2024-10-18,C090,A0010,3,13.5
T-02041,2024-04-07,C003,A0017,1,9.5
T-02042,2024-01-08,C105,A0020,3,190.0
T-02043,2024-09-23,C248,A0015,3,19.0
T-02044,2024-05-06,C021,A0033,1,9.0
T-02045,2024-08-27,C228,A0031,3,12.0
T-02046,2024-07-07,C173,A0030,3,12.0
T-02047,2024-08-17,C040,A0029,2,850.0
T-02048,2024-12-14,C259,A0003,3,23.0
T-02049,2024-02-09,C008,A0005,2,14.5
T-02050,2024-12-04,C015,A0033,2,9.0
T-02051,2024-10-24,C236,A0011,2,13.5
T-02052,2024-08-23,C098,A0020,1,190.0
T-02053,2024-06-05,C110,A0022,3,8.5
T-02054,2024-12-28,C255,A0032,3,9.0
T-02055,2024-08-05,C089,A0013,3,32.0
T-02056,2024-02-16,C044,A0001,2,23.0
T-02057,2024-07-08,C029,A0026,1,26.0
T-02058,2024-12-27,C025,A0014,2,32.0
T-02059,2024-02-08,C244,A0031,2,12.0
T-02060,2024-02-28,C100,A0004,3,14.5
T-02061,2024-06-19,C271,A0031,3,12.0
T-02062,2024-05-25,C038,A0022,2,8.5
T-02063,2024-03-26,C277,A0020,3,190.0
T-02064,2024-05-23,C226,A0020,3,190.0
T-02065,2024-02-20,C153,A0005,2,14.5
T-02066,2024-11-24,C233,A0023,2,2.5
T-02067,2024-07-26,C287,A0028,2,22.0
T-02068,2024-12-05,C276,A0025,1,140.0
T-02069,2024-04-19,C291,A0031,2,12.0
T-02070,2024-08-10,C009,A0026,1,26.0
T-02071,2024-02-28,C037,A0008,2,155.0
T-02072,2024-08-01,C041,A0033,3,9.0
T-02073,2024-07-04,C068,A0032,1,9.0
T-02074,2024-03-14,C058,A0032,2,9.0
T-02075,2024-08-12,C105,A0017,1,9.5
T-02076,2024-11-27,C218,A0007,1,9.0
T-02077,2024-04-23,C190,A0032,2,9.0
T-02078,2024-11-20,C051,A0018,3,9.5
T-02079,2024-05-13,C169,A0033,1,9.0
T-02080,2024-10-05,C258,A0011,3,13.5
T-02081,2024-08-05,C205,A0029,1,850.0
T-02082,2024-07-18,C179,A0026,3,26.0
T-02083,2024-10-17,C246,A0001,1,23.0
T-02084,2024-05-17,C300,A0022,2,8.5
T-02085,2024-09-07,C283,A0028,2,22.0
T-02086,2024-06-27,C228,A0031,3,12.0
T-02087,2024-05-01,C151,A0033,1,9.0
T-02088,2024-03-26,C234,A0024,3,2.5
T-02089,2024-04-10,C199,A0011,3,13.5
T-02090,2024-06-13,C093,A0028,1,22.0
T-02091,2024-03-27,C191,A0025,1,140.0
T-02092,2024-01-20,C043,A0004,1,14.5
T-02093,2024-07-07,C100,A0028,3,22.0
T-02094,2024-06-09,C068,A0028,2,22.0
T-02095,2024-09-15,C185,A0026,3,26.0
T-02096,2024-09-24,C098,A0028,1,22.0
T-02097,2024-07-07,C299,A0013,3,32.0
T-02098,2024-07-09,C009,A0032,3,9.0
T-02099,2024-02-01,C234,A0008,3,155.0
T-02100,2024-11-05,C009,A0032,2,9.0
T-02101,2024-12-01,C093,A0032,3,9.0
T-02102,2024-02-08,C035,A0031,1,12.0
T-02103,2024-11-04,C244,A0030,1,12.0
T-02104,2024-10-13,C020,A0030,1,12.0
T-02105,2024-05-09,C165,A0021,2,6.5
T-02106,2024-12-02,C208,A0030,2,12.0
T-02107,2024-08-22,C283,A0026,2,26.0
T-02108,2024-08-07,C283,A0029,3,850.0
T-02109,2024-04-24,C258,A0033,2,9.0
T-02110,2024-05-05,C045,A0021,3,6.5
T-02111,2024-10-23,C222,A0033,3,9.0
T-02112,2024-10-27,C167,A0002,1,23.0
T-02113,2024-06-08,C054,A0027,2,26.0
T-02114,2024-09-26,C139,A0031,2,12.0
T-02115,2024-07-19,C105,A0027,2,26.0
T-02116,2024-02-12,C240,A0031,3,12.0
T-02117,2024-07-27,C133,A0026,1,26.0
T-02118,2024-06-20,C138,A0025,2,140.0
T-02119,2024-12-20,C100,A0002,2,23.0
T-02120,2024-07-07,C005,A0032,2,9.0
T-02121,2024-05-27,C089,A0017,2,9.5
T-02122,2024-03-11,C017,A0021,3,6.5
T-02123,2024-02-06,C041,A0033,3,9.0
T-02124,2024-09-04,C193,A0021,1,6.5
T-02125,2024-07-15,C182,A0030,3,12.0
T-02126,2024-05-16,C054,A0016,1,19.0
T-02127,2024-02-20,C012,A0009,2,155.0
T-02128,2024-06-12,C271,A0030,3,12.0
T-02129,2024-12-26,C234,A0005,3,14.5
T-02130,2024-11-22,C184,A0023,2,2.5
T-02131,2024-12-21,C221,A0002,2,23.0
T-02132,2024-08-11,C208,A0032,2,9.0
T-02133,2024-04-04,C255,A0033,1,9.0
T-02134,2024-02-20,C041,A0032,2,9.0
T-02135,2024-06-27,C199,A0027,2,26.0
T-02136,2024-01-19,C089,A0004,1,14.5
T-02137,2024-06-01,C297,A0025,2,140.0
T-02138,2024-08-14,C025,A0031,2,12.0
T-02139,2024-06-09,C239,A0029,2,850.0
T-02140,2024-07-14,C063,A0021,2,6.5
T-02141,2024-09-23,C262,A0028,2,22.0
T-02142,2024-08-23,C118,A0021,3,6.5
T-02143,2024-07-09,C232,A0026,2,26.0
T-02144,2024-07-20,C018,A0032,2,9.0
T-02145,2024-03-07,C032,A0022,1,8.5
T-02146,2024-10-02,C226,A0011,3,13.5
T-02147,2024-09-07,C044,A0015,3,19.0
T-02148,2024-02-25,C151,A0015,2,19.0
T-02149,2024-03-17,C257,A0023,1,2.5
T-02150,2024-07-24,C230,A0033,1,9.0
T-02151,2024-08-26,C008,A0027,2,26.0
T-02152,2024-09-12,C071,A0026,1,26.0
T-02153,2024-07-10,C250,A0028,3,22.0
T-02154,2024-11-07,C185,A0006,3,14.5
T-02155,2024-09-25,C255,A0032,3,9.0
T-02156,2024-09-03,C224,A0022,1,8.5
T-02157,2024-04-12,C262,A0024,3,2.5
T-02158,2024-06-08,C122,A0031,3,12.0
T-02159,2024-10-10,C063,A0021,2,6.5
T-02160,2024-06-02,C176,A0033,1,9.0
T-02161,2024-07-20,C054,A0028,3,22.0
T-02162,2024-10-10,C268,A0032,1,9.0
T-02163,2024-09-04,C186,A0033,3,9.0
T-02164,2024-09-13,C076,A0033,3,9.0
T-02165,2024-10-12,C191,A0003,1,23.0
T-02166,2024-11-15,C006,A0022,1,8.5
T-02167,2024-07-27,C174,A0033,2,9.0
T-02168,2024-08-13,C002,A0027,1,26.0
T-02169,2024-10-07,C075,A0006,3,14.5
T-02170,2024-06-28,C015,A0033,3,9.0
T-02171,2024-02-05,C198,A0032,3,9.0
T-02172,2024-09-11,C263,A0031,2,12.0
T-02173,2024-03-05,C111,A0018,3,9.5
T-02174,2024-10-23,C276,A0023,3,2.5
T-02175,2024-06-22,C092,A0027,1,26.0
T-02176,2024-06-01,C114,A0031,1,12.0
T-02177,2024-11-12,C237,A0003,3,23.0
T-02178,2024-11-19,C111,A0033,3,9.0
T-02179,2024-08-20,C019,A0028,1,22.0
T-02180,2024-03-19,C182,A0031,2,12.0
T-02181,2024-11-28,C041,A0011,2,13.5
T-02182,2024-11-22,C164,A0032,3,9.0
T-02183,2024-01-18,C087,A0008,2,155.0
T-02184,2024-08-24,C197,A0029,2,850.0
T-02185,2024-05-13,C051,A0013,1,32.0
T-02186,2024-06-01,C164,A0032,1,9.0
T-02187,2024-06-02,C073,A0025,2,140.0
T-02188,2024-11-22,C255,A0032,1,9.0
T-02189,2024-09-01,C261,A0030,1,12.0
T-02190,2024-05-04,C036,A0030,2,12.0
T-02191,2024-01-17,C241,A0007,1,9.0
T-02192,2024-08-08,C267,A0027,3,26.0
T-02193,2024-04-06,C038,A0021,3,6.5
T-02194,2024-05-17,C183,A0032,2,9.0
T-02195,2024-09-09,C069,A0029,2,850.0
T-02196,2024-04-12,C106,A0024,1,2.5
T-02197,2024-07-09,C180,A0033,1,9.0
T-02198,2024-06-10,C021,A0032,2,9.0
T-02199,2024-08-02,C065,A0026,1,26.0
T-02200,2024-02-18,C221,A0008,2,155.0
T-02201,2024-05-11,C104,A0022,1,8.5
T-02202,2024-10-24,C127,A0010,2,13.5
T-02203,2024-08-13,C123,A0029,1,850.0
T-02204,2024-06-03,C255,A0033,2,9.0
T-02205,2024-10-27,C064,A0002,2,23.0
T-02206,2024-01-19,C259,A0009,2,155.0
T-02207,2024-04-05,C045,A0021,1,6.5
T-02208,2024-10-24,C006,A0001,1,23.0
T-02209,2024-09-04,C119,A0033,1,9.0
T-02210,2024-09-01,C013,A0022,3,8.5
T-02211,2024-03-18,C243,A0010,2,13.5
T-02212,2024-01-24,C145,A0004,2,14.5
T-02213,2024-09-17,C186,A0011,2,13.5
T-02214,2024-08-16,C086,A0029,3,850.0
T-02215,2024-02-02,C200,A0025,1,140.0
T-02216,2024-07-11,C242,A0025,2,140.0
T-02217,2024-01-10,C045,A0021,3,6.5
T-02218,2024-09-26,C011,A0032,2,9.0
T-02219,2024-10-12,C073,A0022,1,8.5
T-02220,2024-02-13,C106,A0022,1,8.5
T-02221,2024-03-20,C137,A0022,3,8.5
T-02222,2024-06-25,C277,A0017,2,9.5
T-02223,2024-07-27,C133,A0029,1,850.0
T-02224,2024-01-08,C132,A0031,1,12.0
T-02225,2024-10-05,C046,A0002,1,23.0
T-02226,2024-10-14,C154,A0032,2,9.0
T-02227,2024-08-20,C051,A0014,3,32.0
T-02228,2024-05-22,C287,A0015,1,19.0
T-02229,2024-01-16,C058,A0033,2,9.0
T-02230,2024-10-04,C060,A0009,2,155.0
T-02231,2024-09-26,C179,A0018,2,9.5
T-02232,2024-01-20,C278,A0031,3,12.0
T-02233,2024-06-20,C029,A0029,2,850.0
T-02234,2024-06-12,C122,A0031,1,12.0
T-02235,2024-10-17,C221,A0003,1,23.0
T-02236,2024-08-26,C158,A0033,3,9.0
T-02237,2024-07-23,C042,A0028,1,22.0
T-02238,2024-01-13,C131,A0013,3,32.0
T-02239,2024-01-05,C057,A0009,3,155.0
T-02240,2024-04-23,C226,A0032,3,9.0
T-02241,2024-05-11,C074,A0013,3,32.0
T-02242,2024-11-11,C150,A0032,3,9.0
T-02243,2024-02-01,C099,A0010,3,13.5
T-02244,2024-11-13,C074,A0030,1,12.0
T-02245,2024-04-12,C121,A0032,1,9.0
T-02246,2024-07-27,C016,A0016,3,19.0
T-02247,2024-03-06,C114,A0030,3,12.0
T-02248,2024-10-23,C295,A0016,2,19.0
T-02249,2024-01-05,C112,A0031,3,12.0
T-02250,2024-06-13,C184,A0021,3,6.5
T-02251,2024-10-08,C178,A0002,2,23.0
T-02252,2024-08-06,C022,A0026,2,26.0
T-02253,2024-10-18,C169,A0032,1,9.0
T-02254,2024-10-04,C187,A0008,1,155.0
T-02255,2024-02-16,C164,A0033,3,9.0
T-02256,2024-06-25,C257,A0021,3,6.5
T-02257,2024-11-11,C280,A0033,3,9.0
T-02258,2024-09-15,C152,A0022,2,8.5
T-02259,2024-10-14,C047,A0003,2,23.0
T-02260,2024-01-02,C049,A0004,2,14.5
T-02261,2024-07-10,C071,A0026,2,26.0
T-02262,2024-09-21,C149,A0033,3,9.0
T-02263,2024-04-13,C032,A0021,1,6.5
T-02264,2024-11-28,C100,A0008,1,155.0
T-02265,2024-08-07,C242,A0023,2,2.5
T-02266,2024-11-08,C198,A0033,3,9.0
T-02267,2024-08-17,C158,A0033,2,9.0
T-02268,2024-11-22,C113,A0009,3,155.0
T-02269,2024-02-07,C298,A0006,3,14.5
T-02270,2024-10-04,C161,A0030,1,12.0
T-02271,2024-09-20,C036,A0014,3,32.0
T-02272,2024-04-02,C273,A0031,2,12.0
T-02273,2024-04-17,C276,A0021,1,6.5
T-02274,2024-06-23,C181,A0029,1,850.0
T-02275,2024-09-27,C192,A0019,3,190.0
T-02276,2024-11-18,C143,A0025,2,140.0
T-02277,2024-10-10,C256,A0031,3,12.0
T-02278,2024-12-08,C105,A0013,3,32.0
T-02279,2024-03-07,C198,A0032,2,9.0
T-02280,2024-02-11,C112,A0030,2,12.0
T-02281,2024-02-28,C112,A0031,3,12.0
T-02282,2024-09-10,C091,A0033,1,9.0
T-02283,2024-03-15,C274,A0032,1,9.0
T-02284,2024-01-17,C188,A0017,3,9.5
T-02285,2024-06-06,C111,A0015,1,19.0
T-02286,2024-02-14,C195,A0024,2,2.5
T-02287,2024-07-07,C227,A0033,1,9.0
T-02288,2024-07-10,C289,A0031,3,12.0
T-02289,2024-10-12,C189,A0004,2,14.5
T-02290,2024-11-01,C064,A0007,2,9.0
T-02291,2024-03-16,C067,A0016,1,19.0
T-02292,2024-08-03,C081,A0028,1,22.0
T-02293,2024-10-19,C151,A0032,2,9.0
T-02294,2024-02-26,C208,A0032,2,9.0
T-02295,2024-09-01,C195,A0023,1,2.5
T-02296,2024-12-17,C178,A0005,1,14.5
T-02297,2024-11-10,C068,A0033,2,9.0
T-02298,2024-07-13,C001,A0013,1,32.0
T-02299,2024-11-24,C244,A0030,1,12.0
T-02300,2024-07-11,C211,A0012,1,13.5
T-02301,2024-12-19,C252,A0001,3,23.0
T-02302,2024-04-20,C066,A0023,1,2.5
T-02303,2024-01-19,C210,A0031,2,12.0
T-02304,2024-02-07,C264,A0025,1,140.0
T-02305,2024-08-10,C142,A0022,2,8.5
T-02306,2024-11-24,C130,A0008,1,155.0
T-02307,2024-04-11,C013,A0021,1,6.5
T-02308,2024-04-10,C068,A0033,3,9.0
T-02309,2024-05-25,C198,A0030,3,12.0
T-02310,2024-10-05,C213,A0002,1,23.0
T-02311,2024-12-05,C286,A0002,1,23.0
T-02312,2024-11-25,C249,A0023,1,2.5
T-02313,2024-02-07,C298,A0007,3,9.0
T-02314,2024-02-11,C117,A0004,1,14.5
T-02315,2024-09-14,C253,A0029,1,850.0
T-02316,2024-09-03,C103,A0031,1,12.0
T-02317,2024-11-01,C100,A0007,2,9.0
T-02318,2024-10-17,C240,A0031,2,12.0
T-02319,2024-08-16,C088,A0033,3,9.0
T-02320,2024-09-06,C109,A0033,1,9.0
T-02321,2024-02-11,C145,A0008,3,155.0
T-02322,2024-07-06,C111,A0017,3,9.5
T-02323,2024-02-03,C231,A0006,1,14.5
T-02324,2024-12-13,C153,A0004,1,14.5
T-02325,2024-07-12,C190,A0032,2,9.0
T-02326,2024-06-15,C010,A0030,3,12.0
T-02327,2024-08-23,C216,A0025,2,140.0
T-02328,2024-10-18,C176,A0033,2,9.0
T-02329,2024-07-07,C065,A0026,3,26.0
T-02330,2024-11-26,C232,A0003,2,23.0
T-02331,2024-08-26,C164,A0032,3,9.0
T-02332,2024-10-25,C246,A0009,1,155.0
T-02333,2024-12-28,C132,A0008,2,155.0
T-02334,2024-10-23,C110,A0021,2,6.5
T-02335,2024-10-06,C120,A0009,3,155.0
T-02336,2024-05-13,C254,A0031,1,12.0
T-02337,2024-09-26,C260,A0021,2,6.5
T-02338,2024-05-11,C050,A0024,2,2.5
T-02339,2024-02-28,C088,A0033,1,9.0
T-02340,2024-08-19,C155,A0033,2,9.0
T-02341,2024-09-12,C276,A0021,1,6.5
T-02342,2024-02-09,C246,A0009,2,155.0
T-02343,2024-10-26,C233,A0017,1,9.5
T-02344,2024-12-08,C257,A0022,3,8.5
T-02345,2024-09-08,C108,A0033,1,9.0
T-02346,2024-12-04,C221,A0009,3,155.0
T-02347,2024-02-24,C119,A0033,3,9.0
T-02348,2024-08-14,C165,A0032,2,9.0
T-02349,2024-07-28,C135,A0026,3,26.0
T-02350,2024-11-21,C202,A0005,3,14.5
T-02351,2024-10-03,C162,A0005,2,14.5
T-02352,2024-08-26,C096,A0027,2,26.0
T-02353,2024-06-23,C004,A0027,3,26.0
T-02354,2024-06-04,C098,A0019,3,190.0
T-02355,2024-10-12,C097,A0017,2,9.5
T-02356,2024-08-21,C040,A0029,2,850.0
T-02357,2024-11-24,C106,A0030,1,12.0
T-02358,2024-11-24,C128,A0005,1,14.5
T-02359,2024-11-13,C257,A0025,1,140.0
T-02360,2024-05-22,C266,A0022,2,8.5
T-02361,2024-01-11,C134,A0018,2,9.5
T-02362,2024-12-25,C149,A0032,2,9.0
T-02363,2024-02-21,C057,A0009,1,155.0
T-02364,2024-10-12,C182,A0006,2,14.5
T-02365,2024-05-05,C223,A0032,2,9.0
T-02366,2024-07-15,C285,A0032,1,9.0
T-02367,2024-05-11,C033,A0030,1,12.0
T-02368,2024-01-14,C247,A0006,2,14.5
T-02369,2024-08-21,C236,A0023,3,2.5
T-02370,2024-07-14,C080,A0030,3,12.0
T-02371,2024-02-27,C195,A0022,3,8.5
T-02372,2024-08-13,C197,A0028,1,22.0
T-02373,2024-01-24,C108,A0031,3,12.0
T-02374,2024-08-27,C086,A0029,1,850.0
T-02375,2024-10-11,C050,A0022,2,8.5
T-02376,2024-10-08,C180,A0006,2,14.5
T-02377,2024-09-28,C138,A0021,1,6.5
T-02378,2024-10-25,C290,A0001,1,23.0
T-02379,2024-04-24,C072,A0013,3,32.0
T-02380,2024-10-05,C174,A0032,2,9.0
T-02381,2024-08-24,C121,A0032,1,9.0
T-02382,2024-01-03,C013,A0025,3,140.0
T-02383,2024-11-12,C230,A0033,3,9.0
T-02384,2024-07-23,C096,A0029,2,850.0
T-02385,2024-10-12,C214,A0033,2,9.0
T-02386,2024-12-13,C238,A0008,1,155.0
T-02387,2024-02-21,C299,A0015,3,19.0
T-02388,2024-06-04,C165,A0031,2,12.0
T-02389,2024-06-04,C039,A0024,1,2.5
T-02390,2024-01-09,C213,A0008,1,155.0
T-02391,2024-05-28,C082,A0030,2,12.0
T-02392,2024-10-04,C009,A0033,2,9.0
T-02393,2024-12-27,C078,A0023,1,2.5
T-02394,2024-01-01,C232,A0004,3,14.5
T-02395,2024-10-09,C240,A0031,3,12.0
T-02396,2024-07-17,C020,A0021,2,6.5
T-02397,2024-08-18,C133,A0029,1,850.0
T-02398,2024-08-24,C040,A0029,1,850.0
T-02399,2024-01-19,C238,A0004,3,14.5
T-02400,2024-01-21,C101,A0033,3,9.0
T-02401,2024-04-13,C073,A0023,3,2.5
T-02402,2024-12-19,C300,A0010,3,13.5
T-02403,2024-02-11,C266,A0013,1,32.0
T-02404,2024-09-03,C199,A0028,3,22.0
T-02405,2024-03-07,C102,A0031,2,12.0
T-02406,2024-01-09,C235,A0001,2,23.0
T-02407,2024-10-08,C018,A0033,3,9.0
T-02408,2024-10-01,C237,A0008,1,155.0
T-02409,2024-04-03,C035,A0031,1,12.0
T-02410,2024-10-22,C065,A0030,1,12.0
T-02411,2024-04-03,C282,A0018,1,9.5
T-02412,2024-03-12,C148,A0033,3,9.0
T-02413,2024-03-18,C104,A0033,3,9.0
T-02414,2024-08-25,C040,A0028,3,22.0
T-02415,2024-12-04,C027,A0004,1,14.5
T-02416,2024-01-07,C255,A0023,3,2.5
T-02417,2024-12-18,C264,A0023,3,2.5
T-02418,2024-10-11,C213,A0005,2,14.5
T-02419,2024-01-04,C237,A0007,2,9.0
T-02420,2024-08-02,C123,A0026,3,26.0
T-02421,2024-12-03,C223,A0032,3,9.0
T-02422,2024-07-12,C250,A0029,1,850.0
T-02423,2024-09-06,C022,A0029,3,850.0
T-02424,2024-02-13,C237,A0008,3,155.0
T-02425,2024-05-13,C299,A0015,2,19.0
T-02426,2024-03-26,C184,A0024,3,2.5
T-02427,2024-06-21,C275,A0029,2,850.0
T-02428,2024-08-25,C011,A0032,2,9.0
T-02429,2024-03-11,C248,A0013,1,32.0
T-02430,2024-10-27,C014,A0009,2,155.0
T-02431,2024-06-26,C078,A0025,2,140.0
T-02432,2024-06-21,C035,A0031,2,12.0
T-02433,2024-01-11,C022,A0015,3,19.0
T-02434,2024-12-03,C211,A0013,2,32.0
T-02435,2024-03-10,C161,A0031,3,12.0
T-02436,2024-01-02,C026,A0003,3,23.0
T-02437,2024-07-13,C074,A0025,2,140.0
T-02438,2024-07-13,C133,A0028,1,22.0
T-02439,2024-10-15,C008,A0009,2,155.0
T-02440,2024-03-06,C167,A0019,3,190.0
T-02441,2024-05-17,C009,A0032,1,9.0
T-02442,2024-11-26,C011,A0032,3,9.0
T-02443,2024-01-15,C108,A0031,1,12.0
T-02444,2024-02-26,C161,A0012,1,13.5
T-02445,2024-01-09,C097,A0001,3,23.0
T-02446,2024-03-14,C266,A0020,2,190.0
T-02447,2024-02-02,C073,A0024,2,2.5
T-02448,2024-07-08,C284,A0032,3,9.0
T-02449,2024-10-26,C162,A0002,3,23.0
T-02450,2024-12-28,C018,A0033,3,9.0
T-02451,2024-12-20,C259,A0008,3,155.0
T-02452,2024-01-01,C046,A0005,2,14.5
T-02453,2024-10-20,C088,A0003,2,23.0
T-02454,2024-12-26,C217,A0021,2,6.5
T-02455,2024-01-25,C050,A0023,2,2.5
T-02456,2024-08-07,C208,A0018,3,9.5
T-02457,2024-01-28,C228,A0014,2,32.0
T-02458,2024-11-07,C197,A0006,3,14.5
T-02459,2024-02-11,C256,A0030,3,12.0
T-02460,2024-04-01,C102,A0019,1,190.0
T-02461,2024-11-22,C286,A0003,3,23.0
T-02462,2024-11-27,C221,A0003,1,23.0
T-02463,2024-03-04,C264,A0021,2,6.5
T-02464,2024-10-11,C213,A0001,2,23.0
T-02465,2024-02-08,C264,A0023,2,2.5
T-02466,2024-09-27,C104,A0033,1,9.0
T-02467,2024-06-13,C292,A0026,3,26.0
T-02468,2024-06-14,C197,A0027,2,26.0
T-02469,2024-11-03,C247,A0002,1,23.0
T-02470,2024-05-01,C152,A0021,1,6.5
T-02471,2024-10-09,C058,A0032,1,9.0
T-02472,2024-11-27,C257,A0009,1,155.0
T-02473,2024-05-16,C141,A0025,1,140.0
T-02474,2024-05-07,C220,A0032,1,9.0
T-02475,2024-11-25,C021,A0033,1,9.0
T-02476,2024-11-19,C247,A0008,3,155.0
T-02477,2024-02-01,C049,A0008,2,155.0
T-02478,2024-10-09,C213,A0005,3,14.5
T-02479,2024-08-18,C249,A0024,1,2.5
T-02480,2024-11-15,C075,A0032,1,9.0
T-02481,2024-09-18,C182,A0030,2,12.0
T-02482,2024-08-18,C111,A0026,1,26.0
T-02483,2024-06-12,C044,A0015,2,19.0
T-02484,2024-07-28,C239,A0028,2,22.0
T-02485,2024-03-02,C081,A0022,1,8.5
T-02486,2024-05-10,C070,A0032,1,9.0
T-02487,2024-11-08,C052,A0008,2,155.0
T-02488,2024-04-12,C129,A0011,2,13.5
T-02489,2024-12-17,C288,A0014,1,32.0
T-02490,2024-03-16,C066,A0023,1,2.5
T-02491,2024-05-10,C284,A0033,1,9.0
T-02492,2024-07-09,C236,A0024,1,2.5
T-02493,2024-08-10,C284,A0033,1,9.0
T-02494,2024-05-18,C172,A0022,1,8.5
T-02495,2024-01-28,C222,A0033,3,9.0
T-02496,2024-12-03,C027,A0007,1,9.0
T-02497,2024-01-09,C009,A0032,3,9.0
T-02498,2024-03-01,C260,A0022,3,8.5
T-02499,2024-01-06,C150,A0032,2,9.0
T-02500,2024-12-22,C030,A0014,3,32.0
T-02501,2024-02-09,C264,A0025,3,140.0
